Date,Season,Temperature_C,WindSpeed_m_s,CloudCoverage_pct,Fog,Production_kWh_day,Price_eur_mwh
2016-03-12,Spring,8.7,4.09,14.7,0,303853,45.25
2016-03-13,Spring,2.1,2.91,57.7,0,218177,55.01
2016-03-14,Spring,6.2,2.17,68.6,0,200987,44.47
2016-03-15,Spring,7.8,3.7,65,0,219904,32.95
2016-03-16,Spring,4,2.9,88.1,0,170784,55.42
2016-03-17,Spring,2.7,2.82,16.4,0,307492,44.02
2016-03-18,Spring,6.4,3.52,22.5,0,298601,38.89
2016-03-19,Spring,3.3,3.05,41.4,1,239239,43.77
2016-03-20,Spring,8.5,2.82,21.1,0,290836,43.23
2016-03-21,Spring,3.4,2.64,68.9,0,194591,33.23
2016-03-22,Spring,9.9,3,37.9,0,275819,40.6
2016-03-23,Spring,6.5,3.6,42.4,0,254360,37.18
2016-03-24,Spring,5.8,1.89,73.8,0,205339,59.76
2016-03-25,Spring,8.1,3.29,69.6,0,210025,34.12
2016-03-26,Spring,7.3,3.48,48.3,0,245284,40.94
2016-03-27,Spring,9.7,1.15,78.4,0,190830,53.59
2016-03-28,Spring,8.2,3.12,43.8,0,273805,60.01
2016-03-29,Spring,8.3,4.46,49.8,0,266613,54.75
2016-03-30,Spring,7,2.41,67.1,0,210206,41.84
2016-03-31,Spring,6.3,2.72,54.4,0,235046,48.53
2016-04-01,Spring,15.1,3.68,48.9,0,260466,55.5
2016-04-02,Spring,12.6,3.22,67.6,0,204863,44.49
2016-04-03,Spring,6.6,2.94,79.3,0,190829,39.27
2016-04-04,Spring,13,2.6,16.1,0,305803,34.7
2016-04-05,Spring,12.8,3.19,72.1,0,206301,37.15
2016-04-06,Spring,16.7,1.35,41.7,0,251447,31
2016-04-07,Spring,18.8,3.97,27.7,0,274881,38.35
2016-04-08,Spring,22,1.83,34.8,0,254197,39.14
2016-04-09,Spring,12.1,1.45,47.8,0,234458,35.57
2016-04-10,Spring,16.4,1.52,42.5,0,253663,47.41
2016-04-11,Spring,16.4,1.88,33.3,0,272237,45.68
2016-04-12,Spring,8.2,2.72,36.9,0,286209,51.98
2016-04-13,Spring,7.6,3.29,58.8,0,236793,42.04
2016-04-14,Spring,7.3,2.43,42.6,0,244652,45.7
2016-04-15,Spring,14.2,1.67,48.9,0,248344,36.46
2016-04-16,Spring,11.8,3.14,21.6,0,291659,42.61
2016-04-17,Spring,18.1,1.65,71,0,204222,37.85
2016-04-18,Spring,12.6,3.05,25.5,0,291850,44.03
2016-04-19,Spring,18.4,2.25,76.9,0,201095,42.73
2016-04-20,Spring,16,2.82,36,0,268661,29.8
2016-04-21,Spring,20.9,2.59,42.9,0,273791,32.41
2016-04-22,Spring,6.6,2.31,39.3,0,248280,39.14
2016-04-23,Spring,17,4.09,30.7,0,286727,29.88
2016-04-24,Spring,12.8,3.19,59.4,0,250946,44.57
2016-04-25,Spring,15.1,3.31,43.6,0,261037,51.2
2016-04-26,Spring,16,2.63,47.7,0,264366,39.4
2016-04-27,Spring,11.9,3.41,37.1,0,269582,49.42
2016-04-28,Spring,10.6,3.05,69.2,0,212291,46.87
2016-04-29,Spring,18.8,1.86,43.7,0,257402,31.7
2016-04-30,Spring,15.5,2.97,71.4,0,204834,46.43
2016-05-01,Spring,22.9,3.16,38.2,0,266063,31
2016-05-02,Spring,24,1.9,43.2,0,267382,32.75
2016-05-03,Spring,27.7,2.49,47.7,0,249495,33.57
2016-05-04,Spring,20.6,3.27,55,0,247572,30.31
2016-05-05,Spring,17.3,2.13,35.4,0,284482,20
2016-05-06,Spring,20.3,3.68,37.9,0,278561,38.72
2016-05-07,Spring,23.1,2.07,43.5,0,258794,20.04
2016-05-08,Spring,18.2,2.37,45.7,0,259371,40.43
2016-05-09,Spring,17.3,2,35.4,0,268931,30.95
2016-05-10,Spring,13.4,4.69,53.4,0,251507,44.78
2016-05-11,Spring,20.2,1.68,51.7,0,226162,30.9
2016-05-12,Spring,19.3,2.6,32,0,278148,44.81
2016-05-13,Spring,18.4,2.77,52.4,0,223938,36.66
2016-05-14,Spring,21.7,2.87,53.8,0,228701,37.74
2016-05-15,Spring,19.8,1.97,41.1,0,277994,48.14
2016-05-16,Spring,21.2,3.36,43.3,0,273550,45.84
2016-05-17,Spring,28.4,3.33,21.8,0,302407,39.23
2016-05-18,Spring,23.1,1.94,40.3,0,251575,39.52
2016-05-19,Spring,20.1,2.68,35.9,0,242790,42.6
2016-05-20,Spring,19.9,2.89,59.4,0,226408,38.14
2016-05-21,Spring,18.2,1.85,62.8,1,214199,57.54
2016-05-22,Spring,20,2.66,54.6,0,244211,34.37
2016-05-23,Spring,16.6,1.96,30.2,0,275085,34.11
2016-05-24,Spring,19.8,1.89,33.9,0,282256,29.47
2016-05-25,Spring,14.3,1.94,39.3,0,246303,40.05
2016-05-26,Spring,22.7,3.08,54.1,0,240987,34.84
2016-05-27,Spring,25,3.08,34.9,0,283540,38.95
2016-05-28,Spring,17.6,3.61,29.4,0,287275,39.72
2016-05-29,Spring,16.3,2.7,48,0,257771,49.7
2016-05-30,Spring,16.1,2.56,42.7,0,262823,38.59
2016-05-31,Spring,21.3,2.22,15.6,0,321811,40.64
2016-06-01,Summer,25.8,2.95,41.8,0,307571,31.78
2016-06-02,Summer,21.6,1.62,12.1,0,388666,25.36
2016-06-03,Summer,30.1,2.69,30.7,0,366813,27.11
2016-06-04,Summer,26.9,2,32.5,0,322159,31.67
2016-06-05,Summer,24.6,0.72,17,0,354478,34.39
2016-06-06,Summer,23.7,3.19,43,0,329117,20.22
2016-06-07,Summer,21.4,3.3,29.9,0,337408,25.51
2016-06-08,Summer,25.1,3.43,36.5,0,347634,42.41
2016-06-09,Summer,27.9,2.27,30.8,0,334834,30.49
2016-06-10,Summer,25.8,2.21,27.7,0,365691,50.02
2016-06-11,Summer,29.1,3.7,23.9,0,364668,20
2016-06-12,Summer,28.1,1.96,31.5,0,342064,36.35
2016-06-13,Summer,22.3,1.74,2,0,423257,37.89
2016-06-14,Summer,31,2.34,41.5,0,312440,31.32
2016-06-15,Summer,21.4,1.83,28.3,0,326413,40.94
2016-06-16,Summer,27.4,2.41,41.4,0,311246,21.5
2016-06-17,Summer,26.3,1.26,43.3,0,316007,32.48
2016-06-18,Summer,27.2,1.82,44.1,0,290015,30.89
2016-06-19,Summer,21.7,2.8,27.3,0,353204,20
2016-06-20,Summer,24.4,2.51,2,0,394109,24.12
2016-06-21,Summer,25.9,1.73,37.5,0,337848,29.86
2016-06-22,Summer,22,2.29,22.8,0,319162,29.6
2016-06-23,Summer,21.8,2.25,39.3,0,306089,43.13
2016-06-24,Summer,27.8,2.28,37.6,0,303504,24.3
2016-06-25,Summer,31.3,1.83,19,0,353894,38.51
2016-06-26,Summer,23.2,2.83,17.7,0,371161,39.36
2016-06-27,Summer,24.5,2.38,20.2,0,359065,36.88
2016-06-28,Summer,26.8,3,31.2,0,337907,35.79
2016-06-29,Summer,24.7,2.58,13.7,0,374768,27.51
2016-06-30,Summer,20.1,2.82,36.5,0,325100,37.42
2016-07-01,Summer,29.4,2.74,18.6,0,356716,27.04
2016-07-02,Summer,30.4,2.5,26.1,0,363583,24.3
2016-07-03,Summer,28.6,3.12,27.6,0,361064,24.42
2016-07-04,Summer,25.7,2.9,16.6,0,378655,22.5
2016-07-05,Summer,27.2,2.35,19.4,0,374311,33.05
2016-07-06,Summer,25.9,1.9,16.5,0,374408,44.73
2016-07-07,Summer,25.7,1.06,13.3,0,407653,20
2016-07-08,Summer,23.3,2.61,8.5,0,386037,20
2016-07-09,Summer,26.7,2.34,17.6,0,365112,20
2016-07-10,Summer,27.3,4.31,31.5,0,335182,26.79
2016-07-11,Summer,25.7,2.12,31.5,0,322757,39.66
2016-07-12,Summer,27.6,1.64,19.3,0,347329,23.61
2016-07-13,Summer,27.4,1.33,16.2,0,359049,35.93
2016-07-14,Summer,26.9,1.15,8,0,389056,35.29
2016-07-15,Summer,32.8,0.91,2,0,406105,31.91
2016-07-16,Summer,24.8,2.6,17.6,0,369353,22.83
2016-07-17,Summer,27.2,1.51,12.6,0,368518,40.06
2016-07-18,Summer,27,2.84,25.1,0,367609,31.28
2016-07-19,Summer,27.3,2.49,25.8,0,362743,29.01
2016-07-20,Summer,31.9,2.09,2,0,400608,34.77
2016-07-21,Summer,29.9,1.29,21.2,0,354122,29.9
2016-07-22,Summer,29.4,2.32,4,0,412120,36.08
2016-07-23,Summer,24,2.05,22.3,0,357945,38.8
2016-07-24,Summer,26.9,1.57,13.6,0,355718,39.15
2016-07-25,Summer,27.2,0.57,16.7,0,369940,20.43
2016-07-26,Summer,27,2.83,22.1,0,365379,26.57
2016-07-27,Summer,27.9,1.36,17,0,357662,33.97
2016-07-28,Summer,30.8,2.03,32.7,0,338805,32.71
2016-07-29,Summer,33,1.69,19.3,0,340722,45.27
2016-07-30,Summer,26.7,1.61,39.2,0,337044,43.34
2016-07-31,Summer,29.6,2.64,12.9,0,403724,35.32
2016-08-01,Summer,29.7,2.71,20.9,0,362973,27.84
2016-08-02,Summer,25.6,1.13,26,0,353524,43.33
2016-08-03,Summer,28.4,1.04,21.6,0,326357,36.94
2016-08-04,Summer,26.6,3.85,29,0,332923,39.24
2016-08-05,Summer,31.5,1.96,25.6,0,346632,20.93
2016-08-06,Summer,25.7,0.91,32.3,0,320121,40.92
2016-08-07,Summer,27,2.92,23,0,370156,29.81
2016-08-08,Summer,28.4,0.43,11.4,0,414858,31.12
2016-08-09,Summer,29.8,2.31,36.1,0,315246,26.02
2016-08-10,Summer,24,0.99,27.4,0,332228,40.85
2016-08-11,Summer,30.2,2.94,19.8,0,373405,28.66
2016-08-12,Summer,28.9,1.88,8,0,417675,30.36
2016-08-13,Summer,25.7,0.74,39,0,303856,27.85
2016-08-14,Summer,28.4,1.74,19.7,0,369096,30.48
2016-08-15,Summer,30.6,1.4,11.9,0,411411,33.34
2016-08-16,Summer,26.4,2.07,12.3,0,355108,28.72
2016-08-17,Summer,25.1,1.42,30.5,0,320594,26.99
2016-08-18,Summer,24,2.05,19.6,0,355165,34.83
2016-08-19,Summer,24.3,3.29,24.8,0,346967,32.56
2016-08-20,Summer,27.4,0.72,30.4,0,351428,26.36
2016-08-21,Summer,27,1.84,22.2,0,361852,20
2016-08-22,Summer,28.4,0.98,23,0,332598,26.2
2016-08-23,Summer,28,1.65,24.8,0,360845,35.36
2016-08-24,Summer,27.4,2.63,29.7,0,336143,27.9
2016-08-25,Summer,26.9,1.68,13.8,0,396366,20
2016-08-26,Summer,26.4,2.35,19.1,0,356811,21.81
2016-08-27,Summer,24.3,2.2,32.7,0,324419,33.3
2016-08-28,Summer,25.3,1.94,34.9,0,335378,39.83
2016-08-29,Summer,24,2.34,22.9,0,365796,25.2
2016-08-30,Summer,28.5,2.2,25.5,0,359517,22.45
2016-08-31,Summer,28.2,2.91,36.1,0,308950,26.26
2016-09-01,Autumn,22.7,2.38,23.9,0,239410,26.8
2016-09-02,Autumn,21.1,1.47,36.4,0,205150,38.44
2016-09-03,Autumn,24.7,2.44,23,0,239439,36.23
2016-09-04,Autumn,20.1,1.72,18.2,0,226416,34.62
2016-09-05,Autumn,21.5,2.45,24.3,0,237287,36.22
2016-09-06,Autumn,19.9,4.05,11.9,0,246092,32.7
2016-09-07,Autumn,23.3,2.58,37.9,0,203387,40.73
2016-09-08,Autumn,20.6,1.71,2,0,271789,45.62
2016-09-09,Autumn,21.9,1.45,41.2,0,209426,53.38
2016-09-10,Autumn,27,1.77,35.1,0,214222,42.29
2016-09-11,Autumn,21.1,1.81,37,0,225492,33.2
2016-09-12,Autumn,18.9,2.41,33.8,0,213496,42.45
2016-09-13,Autumn,22.8,1.01,20.4,0,239029,36.78
2016-09-14,Autumn,19.3,2.02,48.4,0,197459,41.73
2016-09-15,Autumn,21.4,0.2,46.8,0,193943,38.86
2016-09-16,Autumn,24.1,3.32,24.5,0,241075,39.81
2016-09-17,Autumn,24.1,2.41,25.1,0,228612,55.37
2016-09-18,Autumn,24,1.22,28.9,0,223200,46.41
2016-09-19,Autumn,19,1.6,29.3,0,235244,24.44
2016-09-20,Autumn,19.8,3.08,26.2,0,221016,33.86
2016-09-21,Autumn,22.6,2.35,14.6,0,224086,45.94
2016-09-22,Autumn,19.8,1.32,18.1,0,255493,39.68
2016-09-23,Autumn,26.8,2.82,43.3,0,230227,33.08
2016-09-24,Autumn,25.3,3.36,42.4,0,207088,33.74
2016-09-25,Autumn,24.1,3.08,36,0,201848,40.61
2016-09-26,Autumn,18.4,1.62,28.4,0,221225,37.77
2016-09-27,Autumn,18.9,1.12,41.1,0,203409,20.87
2016-09-28,Autumn,22.5,1.07,31.1,0,221013,31.23
2016-09-29,Autumn,23.9,2.72,47.7,0,191486,40.18
2016-09-30,Autumn,19,1.79,23.2,0,237385,40.42
2016-10-01,Autumn,19.1,2.47,51.3,0,195884,44.77
2016-10-02,Autumn,17.4,2.01,19,0,222890,32.22
2016-10-03,Autumn,15.4,2.95,26.3,0,233573,47.45
2016-10-04,Autumn,21.7,1.21,53.9,0,204062,40.39
2016-10-05,Autumn,20.2,2.2,37.4,0,213862,50.65
2016-10-06,Autumn,16.3,2.6,46.4,0,195022,29.98
2016-10-07,Autumn,13.4,1.78,68.5,0,162110,34.14
2016-10-08,Autumn,21.5,1.21,60.7,0,182842,45.22
2016-10-09,Autumn,16.4,1.77,49.5,0,178772,44.17
2016-10-10,Autumn,22.5,1.4,40.5,0,210189,35.46
2016-10-11,Autumn,14.8,1.74,47.4,0,191165,38.74
2016-10-12,Autumn,12.9,0.8,21.1,0,247955,36.5
2016-10-13,Autumn,19.2,2.68,45.6,0,199316,43.34
2016-10-14,Autumn,15.2,2.18,54.6,0,196643,43.27
2016-10-15,Autumn,15.7,1.6,45.3,0,189026,37.75
2016-10-16,Autumn,21.2,2.51,34.3,0,223392,41.11
2016-10-17,Autumn,15.6,2.8,52.6,0,191034,47.82
2016-10-18,Autumn,15.1,1.72,47.9,0,186916,36.26
2016-10-19,Autumn,15.7,2.19,68.7,0,165336,45
2016-10-20,Autumn,13.8,2.35,29.9,1,202618,21.27
2016-10-21,Autumn,14.8,3.53,54.3,0,184625,50.55
2016-10-22,Autumn,16,2.01,41.7,0,189421,46.94
2016-10-23,Autumn,16.3,1.55,51.3,0,189267,35.25
2016-10-24,Autumn,15.2,2.46,47.1,1,166049,49.72
2016-10-25,Autumn,8.4,1.22,34.9,0,206378,45.54
2016-10-26,Autumn,16.1,3.1,27.5,0,225528,44.19
2016-10-27,Autumn,27.1,1.27,41.3,0,196041,41.82
2016-10-28,Autumn,15.5,1.42,44.4,0,186086,52.78
2016-10-29,Autumn,15.8,1.85,35.5,0,216103,48.88
2016-10-30,Autumn,16.2,3.53,26,0,224707,40.15
2016-10-31,Autumn,18.8,3.18,73.3,0,144040,35.28
2016-11-01,Autumn,14.8,2.96,50.2,0,198005,53.87
2016-11-02,Autumn,8.8,3.39,44.6,0,200304,42.34
2016-11-03,Autumn,12.8,1.77,76.8,0,146519,34.29
2016-11-04,Autumn,8.4,1.7,62.7,1,141429,61.08
2016-11-05,Autumn,6.4,2.99,54.4,0,189395,46.5
2016-11-06,Autumn,12.8,1.47,45.8,0,198077,34.26
2016-11-07,Autumn,9.2,2.65,46.1,0,213090,44.85
2016-11-08,Autumn,10.3,1.13,45.1,0,198168,44.11
2016-11-09,Autumn,16.3,3.57,52.2,0,194010,35.43
2016-11-10,Autumn,10.5,1.47,81.5,0,142134,49.93
2016-11-11,Autumn,3.3,1.65,67.3,0,168428,37.33
2016-11-12,Autumn,12.9,2.07,38.3,0,211483,30.97
2016-11-13,Autumn,4.7,4.1,65.5,0,177610,36.04
2016-11-14,Autumn,6.5,2.21,83.1,0,137954,36.95
2016-11-15,Autumn,12.6,1.95,67.9,0,160662,36.92
2016-11-16,Autumn,6.9,3.55,36.3,0,206429,46.58
2016-11-17,Autumn,9.3,2.69,54.7,0,188060,40.95
2016-11-18,Autumn,7.5,3,40,0,216227,45.94
2016-11-19,Autumn,14.4,2.18,61.3,0,171025,46.53
2016-11-20,Autumn,7.9,2.86,58.9,0,173568,40.87
2016-11-21,Autumn,11.7,0.85,19.2,1,207425,25.82
2016-11-22,Autumn,5.6,3.75,98,0,120271,38.79
2016-11-23,Autumn,14.1,2.55,65.6,0,174894,44.12
2016-11-24,Autumn,12.4,2.18,50.4,0,171845,46.25
2016-11-25,Autumn,11.6,2.23,49.7,0,183237,43.32
2016-11-26,Autumn,9.1,1.3,72,0,151510,47.12
2016-11-27,Autumn,9.7,1.6,47.6,0,173414,56.26
2016-11-28,Autumn,14,2.84,65.6,0,162403,58.22
2016-11-29,Autumn,9.7,2.43,40.9,0,194183,44.9
2016-11-30,Autumn,5.4,2.94,63.4,0,168869,38.06
2016-12-01,Winter,3.4,2.6,53.3,0,138908,44.83
2016-12-02,Winter,-0.7,2.66,98,0,85934,57.78
2016-12-03,Winter,4.2,2.53,60.9,0,119880,41.37
2016-12-04,Winter,-3,1.3,55,0,130148,52.28
2016-12-05,Winter,4.3,2.01,61.4,0,129074,41.96
2016-12-06,Winter,6.6,1.92,75.9,1,92131,75.36
2016-12-07,Winter,7.2,3.27,50.9,0,131406,50.97
2016-12-08,Winter,6.2,3.76,35.3,0,156788,55.7
2016-12-09,Winter,3.5,2.98,54,0,131586,58.94
2016-12-10,Winter,7.2,2.67,77.5,0,110819,68.01
2016-12-11,Winter,5.2,3.33,73.2,0,113149,66.39
2016-12-12,Winter,6.7,0.53,68.2,1,105730,56.41
2016-12-13,Winter,-0.4,2.11,71.9,1,95480,46.94
2016-12-14,Winter,0.6,3.2,54.1,0,132883,48.31
2016-12-15,Winter,-2.5,2.01,57.3,0,127013,62.81
2016-12-16,Winter,5.3,3.04,65.2,0,115307,54.29
2016-12-17,Winter,7.3,2.14,65.7,1,98671,66.43
2016-12-18,Winter,9.3,2.39,51.2,0,138578,42.35
2016-12-19,Winter,-2.3,2.53,84.7,0,99016,54.37
2016-12-20,Winter,10.6,2.76,48.9,1,116480,61.3
2016-12-21,Winter,0.3,1.92,42.2,1,125892,49.49
2016-12-22,Winter,-3.7,4.07,82.6,1,95805,55.44
2016-12-23,Winter,6.6,2.67,51.5,1,107917,51.78
2016-12-24,Winter,4,3.82,74.4,1,93075,46.52
2016-12-25,Winter,-3.9,2.88,82.1,0,99653,61.34
2016-12-26,Winter,-3,3.05,61.6,0,132258,61.2
2016-12-27,Winter,0.3,3.39,84.8,0,102324,56.43
2016-12-28,Winter,-3.2,2.99,46.5,0,144881,59.84
2016-12-29,Winter,2.6,2.8,55.4,0,125097,42.92
2016-12-30,Winter,12.6,1.9,67.7,0,113000,50.71
2016-12-31,Winter,12.2,1.69,30.7,0,159269,48.09
2017-01-01,Winter,-4,2.75,77.5,0,108359,56.12
2017-01-02,Winter,2.6,2.94,42.4,0,147931,56.32
2017-01-03,Winter,1.2,2.45,76.8,0,107694,70.87
2017-01-04,Winter,-6,1.42,52.1,0,134913,63.55
2017-01-05,Winter,-3.8,2.53,94.5,1,79959,57.83
2017-01-06,Winter,-2.4,4.17,40.8,0,152810,63.03
2017-01-07,Winter,-4,3.63,58.1,0,133506,56.94
2017-01-08,Winter,5.1,2.84,69.3,0,109147,60.8
2017-01-09,Winter,-3.5,3.21,53.6,1,106905,69.19
2017-01-10,Winter,-0.8,5.08,72.3,0,120773,60.79
2017-01-11,Winter,6.8,2.54,93.4,0,95782,63.62
2017-01-12,Winter,-0.8,4.01,74.5,1,95048,65.74
2017-01-13,Winter,1.8,3.51,78.9,0,99466,58.73
2017-01-14,Winter,1.5,3.18,74.6,0,112028,65.76
2017-01-15,Winter,1.2,2.98,78.2,0,111634,67.77
2017-01-16,Winter,2.9,1.56,88.3,0,103110,55.47
2017-01-17,Winter,-3,2.46,40.1,0,149467,65.87
2017-01-18,Winter,9.1,1.14,44.4,0,139247,60.61
2017-01-19,Winter,-4.8,2.44,30.1,0,151145,55.43
2017-01-20,Winter,2.6,4.35,33.9,0,155796,58.6
2017-01-21,Winter,-0.3,3.54,57.3,0,128495,52.86
2017-01-22,Winter,4.1,3.1,63,0,118544,71.7
2017-01-23,Winter,3.5,3.72,68,0,128847,61.11
2017-01-24,Winter,-0.6,3.15,61,1,118518,68.03
2017-01-25,Winter,-4.5,2.59,79.3,1,97586,59.27
2017-01-26,Winter,5.6,2.04,81.8,0,99129,69.74
2017-01-27,Winter,-2.3,2.32,64.3,0,125414,47.46
2017-01-28,Winter,-4.8,1.71,53.7,0,135154,61.94
2017-01-29,Winter,-2.4,1.88,82.1,0,104386,47.35
2017-01-30,Winter,3,1.4,61.6,0,129838,62.56
2017-01-31,Winter,-1.9,3.06,28.6,0,163319,54.79
2017-02-01,Winter,10.2,1.97,60.8,0,128241,62.09
2017-02-02,Winter,3.9,3.17,47.9,1,125761,63.45
2017-02-03,Winter,1.2,1.7,75.7,0,110641,62.03
2017-02-04,Winter,5.2,2.83,43.4,0,133317,56.37
2017-02-05,Winter,4.7,1.97,60.9,0,124793,53.52
2017-02-06,Winter,5.4,0.62,51.9,0,130661,62.56
2017-02-07,Winter,10.9,2,43.6,0,135258,55.7
2017-02-08,Winter,1.3,3.04,80.9,1,98507,65.23
2017-02-09,Winter,4.1,2.96,45.9,0,150910,55.78
2017-02-10,Winter,4,3.33,28.3,0,168709,42.79
2017-02-11,Winter,6.6,3.04,64.8,0,122859,63.42
2017-02-12,Winter,0,2.06,70.7,0,120544,52.87
2017-02-13,Winter,-1.4,3.56,64.7,0,122406,65.1
2017-02-14,Winter,-6.9,2.72,81.6,0,104669,62.74
2017-02-15,Winter,8.9,2.64,58.3,1,107599,64.06
2017-02-16,Winter,-3.9,3.04,56.3,0,132523,67.58
2017-02-17,Winter,5.2,3.23,54.1,0,133308,61.55
2017-02-18,Winter,5.4,2.86,69.3,0,110649,70.23
2017-02-19,Winter,4.3,2.63,51.3,0,134821,58.12
2017-02-20,Winter,1.3,3.51,66.1,1,105987,59.89
2017-02-21,Winter,11,3.66,71.7,0,123798,60.87
2017-02-22,Winter,3.2,3.25,85.3,0,104115,66.75
2017-02-23,Winter,-3.5,2.76,71.3,0,114596,54.54
2017-02-24,Winter,3.9,2.67,75.7,0,110978,69.78
2017-02-25,Winter,6,1.59,47.1,1,122159,66.21
2017-02-26,Winter,2.4,4.23,70.5,0,116106,64.43
2017-02-27,Winter,8.9,2.16,61.9,0,118196,54.1
2017-02-28,Winter,7.2,3.46,56,0,130513,52.18
2017-03-01,Spring,10.5,3.49,8.8,0,310484,45.78
2017-03-02,Spring,3.2,2.97,49.8,0,230450,43.3
2017-03-03,Spring,13.7,4.23,49.7,1,223173,52.4
2017-03-04,Spring,11.9,2.48,47.5,0,250876,38.36
2017-03-05,Spring,13.5,3.04,38.5,0,247263,47.37
2017-03-06,Spring,10.5,2.29,55.8,0,229212,44.67
2017-03-07,Spring,8.4,2.11,76.5,0,199515,55.05
2017-03-08,Spring,11.8,2.32,34.3,0,282245,52.55
2017-03-09,Spring,12.1,4.63,18.5,0,319546,44.25
2017-03-10,Spring,9.9,4.18,52.1,0,241588,42.21
2017-03-11,Spring,9.3,1.73,43.3,0,243560,44.4
2017-03-12,Spring,5.7,3.61,68.6,0,200281,54.62
2017-03-13,Spring,4.8,2.72,58,0,230079,48.07
2017-03-14,Spring,12.2,2.43,43.2,0,258888,30.89
2017-03-15,Spring,10.8,2.64,49.2,0,256008,54.11
2017-03-16,Spring,6.5,4.4,33.3,0,288943,42.73
2017-03-17,Spring,8,3.42,64.6,0,215203,53.74
2017-03-18,Spring,3.5,2.49,60.4,0,210993,51.54
2017-03-19,Spring,8.6,2.48,61.1,0,217924,57.12
2017-03-20,Spring,6.4,2.43,70.6,0,205035,52.46
2017-03-21,Spring,13.3,2.58,78.4,0,189624,49.14
2017-03-22,Spring,14.2,3.73,55.1,0,232061,45.94
2017-03-23,Spring,8.3,3.82,39.9,0,265628,39.44
2017-03-24,Spring,13.4,3.88,48.6,0,244483,41.63
2017-03-25,Spring,-0.9,2.35,50.7,0,233433,41.26
2017-03-26,Spring,4.6,3.29,38.6,0,267285,56.09
2017-03-27,Spring,7.6,3.56,67.4,0,208070,43.47
2017-03-28,Spring,8.3,2.56,48.8,0,245804,55.75
2017-03-29,Spring,14.4,3.04,81.1,0,189692,42.62
2017-03-30,Spring,6.8,3.27,44.3,0,241888,39.66
2017-03-31,Spring,9.4,3.91,68.9,0,205386,55.27
2017-04-01,Spring,16.3,1.43,44.2,0,269851,36.29
2017-04-02,Spring,12.6,3.57,53.7,0,227568,51.05
2017-04-03,Spring,4.7,1.97,26.2,0,259222,47.71
2017-04-04,Spring,15.6,2.38,70.5,1,168404,50.83
2017-04-05,Spring,6.2,1.93,65.4,0,212109,53.31
2017-04-06,Spring,12.3,3.24,49.9,0,245026,56.32
2017-04-07,Spring,21.9,3.27,49.2,0,251943,46.59
2017-04-08,Spring,11.2,2.12,49.1,0,254472,49.52
2017-04-09,Spring,16.1,2.48,47.6,0,223199,34.57
2017-04-10,Spring,11.5,2.75,14.9,0,312288,43.53
2017-04-11,Spring,11.3,2.53,30.5,0,295271,58.12
2017-04-12,Spring,15.3,2.84,51.7,0,231636,45.41
2017-04-13,Spring,18,2.08,46.1,0,249269,39.74
2017-04-14,Spring,13.5,3,52.6,0,232773,51.62
2017-04-15,Spring,13.7,2.09,41.3,0,249533,43.45
2017-04-16,Spring,2.9,3.28,35,1,235025,53.34
2017-04-17,Spring,13,4.01,50.4,0,260218,47.57
2017-04-18,Spring,8.6,2.98,57.8,0,244654,39.6
2017-04-19,Spring,16.3,1.32,47.6,0,245527,71.05
2017-04-20,Spring,13.5,2.45,56.1,0,249925,36.3
2017-04-21,Spring,18.6,2.7,65.2,0,219537,52.68
2017-04-22,Spring,7,3.2,46.5,0,266694,65.32
2017-04-23,Spring,12.2,2.67,54.4,0,234098,53.45
2017-04-24,Spring,21.4,2.66,42.8,0,264750,40.61
2017-04-25,Spring,15.3,1.34,38.3,0,269211,35.66
2017-04-26,Spring,10.9,1.92,27,0,318426,51.79
2017-04-27,Spring,11,2.11,55.5,0,238681,49.92
2017-04-28,Spring,15.1,3.43,23.1,0,289039,45.01
2017-04-29,Spring,19.8,3.42,45.2,0,269627,51.6
2017-04-30,Spring,11.5,3.22,39.1,0,260253,34.75
2017-05-01,Spring,21.5,2.89,30.4,0,281966,34.03
2017-05-02,Spring,20.9,4.35,35.1,0,292471,41.99
2017-05-03,Spring,19.3,2.41,38.2,0,270090,40.48
2017-05-04,Spring,22,2.46,36.8,0,277728,36.44
2017-05-05,Spring,14.7,1.97,48,0,247099,49.68
2017-05-06,Spring,19.2,2.54,40.5,0,269278,40.41
2017-05-07,Spring,16.4,2.18,24.1,0,298040,37.26
2017-05-08,Spring,23.3,2.65,33.5,0,260620,54.91
2017-05-09,Spring,29.7,2.76,43.8,0,275183,49.19
2017-05-10,Spring,16.6,2.61,10,0,308215,35.08
2017-05-11,Spring,22.2,2.07,33,0,264726,51.26
2017-05-12,Spring,18.3,3.08,50.9,0,246243,64.5
2017-05-13,Spring,15.4,3.49,43.9,0,259724,35.42
2017-05-14,Spring,20,3.18,25.1,0,288979,62.62
2017-05-15,Spring,21.7,2.71,34.5,0,288765,38.6
2017-05-16,Spring,18.3,1.45,28.4,0,270785,45.54
2017-05-17,Spring,21.3,1.42,35.4,0,271006,51.51
2017-05-18,Spring,19.2,2.64,55.5,0,232173,43.09
2017-05-19,Spring,21.2,2.23,26.4,0,292465,51.01
2017-05-20,Spring,19.7,2.5,31.4,0,286269,34.66
2017-05-21,Spring,20,2.69,29.9,0,275165,37.28
2017-05-22,Spring,19.5,3.25,46.9,0,263091,57.1
2017-05-23,Spring,22,1.39,40.6,0,266917,31.46
